aggressor,role,violence type,location,general location,severity,emotion,care,response,month,day,day_of_week,is_weekend,Moon Phase,Full Moon,Precipitation,Temperature,topic,topic_label,desc_topic,desc_topic_label
,3.0,1.0,9.0,0.0,,0.0,,Reported to department leader,12,2,0,0,0.0247772958424493,0,0.0,31.9,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,3.0,0.0,3.0,De-escalation techniques; Reported to department leader,12,29,6,1,0.9347754102662932,1,0.6,42.8,10,"altered, confused, disorient",7,"scratch, pull, grab"
,4.0,0.0,14.0,0.0,,,,Reported to department leader,1,12,6,1,0.407735113467655,0,0.0,29.05,3,"adherence, compliance, lack",0,"patient, staff, security"
,0.0,1.0,4.0,0.0,,,,Patient Behavior Safety Flag/Care Plan initiated,1,14,1,0,0.4753261940533829,0,0.0,27.6,10,"altered, confused, disorient",0,"patient, staff, security"
,0.0,1.0,3.0,1.0,,,,De-escalation techniques,1,14,1,0,0.4753261940533829,0,0.0,27.6,13,"communication, cooperation, family",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided; Physical Restraints utilized; Reported to department leader; Safety Alert Button Activated; Treatment Provided,1,4,5,1,0.1373707911074885,0,0.0,27.25,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,De-escalation techniques; Reported to department leader,1,15,2,0,0.5091217343573877,0,0.0,24.35,3,"adherence, compliance, lack",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,1.0,,2.0,No Action,1,5,6,1,0.1711663314118794,0,0.0,27.1,0,"action, resident, patient",8,"object, throw, break"
,0.0,0.0,14.0,0.0,1.0,,2.0,No Action,1,5,6,1,0.1711663314118794,0,0.0,27.1,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,No Action,1,15,2,0,0.5091217343573877,0,0.0,24.35,7,"agitated, misconduct, willful",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,Physical Restraints utilized; Treatment Provided,1,15,2,0,0.5091217343573877,0,0.0,24.35,0,"action, resident, patient",10,Other (<2.5%)
,0.0,0.0,4.0,0.0,,,,No Action,1,3,4,0,0.1035752508262186,0,0.0,32.5,7,"agitated, misconduct, willful",2,"grab, hair, scratch"
,0.0,0.0,4.0,0.0,3.0,,3.0,No Action,1,12,6,1,0.407735113467655,0,0.0,29.05,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,Treatment Provided,1,5,6,1,0.1711663314118794,0,0.0,27.1,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,1.0,,2.0,Reported to department leader,1,8,2,0,0.2725529522939037,0,0.0,21.45,3,"adherence, compliance, lack",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,3.0,,3.0,Unknown,1,3,4,0,0.1035752508262186,0,0.0,32.5,12,"understand, factor, trauma",2,"grab, hair, scratch"
,3.0,0.0,1.0,0.0,1.0,,2.0,No Action,1,4,5,1,0.1373707911074885,0,0.0,27.25,12,"understand, factor, trauma",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,1.0,,2.0,Reported to department leader,1,8,2,0,0.2725529522939037,0,0.0,21.45,8,"staff, insufficient, task",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,1.0,,2.0,Seclusion of Patient,1,2,3,0,0.069779710518975,0,0.7,37.05,9,"compliance, adherence, patient",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,Reported to department leader; Treatment Provided,1,12,6,1,0.407735113467655,0,0.0,29.05,0,"action, resident, patient",4,"bite, skin, restraint"
,0.0,0.0,0.0,0.0,3.0,,3.0,Home Rest; Seclusion of Patient,1,13,0,0,0.4415306537552225,0,0.0,32.3,0,"action, resident, patient",0,"patient, staff, security"
,0.0,1.0,0.0,0.0,,,,Chemical Restraint/Medication administered; De-escalation techniques; Law Enforcement involved/notified; Physical Restraints utilized; Treatment Provided,1,21,1,0,0.7118949761122094,0,0.0,11.05,-1,Outliers,0,"patient, staff, security"
,4.0,0.0,0.0,0.0,,,,Reported to department leader,1,16,3,0,0.5429172746368116,0,0.0,23.65,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,De-escalation techniques; Reported to department leader,1,28,1,0,0.9484637581689732,1,0.2,29.15,9,"compliance, adherence, patient",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,De-escalation techniques; Reported to department leader,1,23,3,0,0.7794860567050973,0,0.0,16.5,0,"action, resident, patient",0,"patient, staff, security"
,0.0,1.0,0.0,0.0,,,,No Action,1,7,1,0,0.2387574119979709,0,0.0,20.5,3,"adherence, compliance, lack",0,"patient, staff, security"
,4.0,0.0,0.0,0.0,,,,De-escalation techniques,1,21,1,0,0.7118949761122094,0,0.0,11.05,0,"action, resident, patient",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,,,,Chemical Restraint/Medication administered; De-escalation techniques; Safety Alert Button Activated,1,21,1,0,0.7118949761122094,0,0.0,11.05,10,"altered, confused, disorient",1,"elderly, confuse, pinching"
,2.0,0.0,0.0,0.0,1.0,,2.0,De-escalation techniques,1,3,4,0,0.1035752508262186,0,0.0,32.5,17,"compliance, adherence, lack",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,No Action,1,15,2,0,0.5091217343573877,0,0.0,24.35,12,"understand, factor, trauma",0,"patient, staff, security"
,4.0,0.0,0.0,0.0,,,,Reported to department leader,1,23,3,0,0.7794860567050973,0,0.0,16.5,0,"action, resident, patient",0,"patient, staff, security"
,,1.0,0.0,0.0,,,,Unknown,1,30,3,0,0.0161003059318618,0,0.3,21.3,0,"action, resident, patient",0,"patient, staff, security"
,1.0,0.0,4.0,0.0,,,,EAP Offered; Other,1,15,2,0,0.5091217343573877,0,0.0,24.35,0,"action, resident, patient",0,"patient, staff, security"
,,1.0,0.0,0.0,,,,Other; Treatment Provided,1,29,2,0,0.9822592984646228,1,2.2,32.3,-1,Outliers,0,"patient, staff, security"
,0.0,0.0,0.0,0.0,,,,Formal complaint filed with law enforcement; Law Enforcement involved/notified; Reported to department leader,1,27,0,0,0.9146682178896108,1,0.0,26.85,3,"adherence, compliance, lack",0,"patient, staff, security"
,0.0,0.0,4.0,0.0,,,,Seclusion of Patient,1,15,2,0,0.5091217343573877,0,0.0,24.35,0,"action, resident, patient",1,"elderly, confuse, pinching"
,0.0,0.0,1.0,0.0,1.0,,2.0,Chemical Restraint/Medication administered; De-escalation techniques; Physical Restraints utilized; Reported to department leader; Safety Alert Button Activated,1,21,1,0,0.7118949761122094,0,0.0,11.05,17,"compliance, adherence, lack",0,"patient, staff, security"
,0.0,1.0,1.0,0.0,,,,De-escalation techniques; Reported to department leader,1,16,3,0,0.5429172746368116,0,0.0,23.65,12,"understand, factor, trauma",0,"patient, staff, security"
,0.0,0.0,0.0,0.0,3.0,,3.0,Chemical Restraint/Medication administered; De-escalation techniques; Patient Behavior Safety Flag/Care Plan initiated; Reported to department leader; Safety Alert Button Activated,1,14,1,0,0.4753261940533829,0,0.0,27.6,15,"altered, adherence, compliance",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,1.0,,2.0,De-escalation techniques,1,14,1,0,0.4753261940533829,0,0.0,27.6,1,"alter, mental, status",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,,,,Law Enforcement involved/notified,1,23,3,0,0.7794860567050973,0,0.0,16.5,16,"agitate, cognitive, impairment",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,1.0,,2.0,EAP Offered; Reinstruction of Staff,1,22,2,0,0.7456905164075732,0,0.0,9.7,10,"altered, confused, disorient",7,"scratch, pull, grab"
,0.0,0.0,1.0,0.0,3.0,,3.0,De-escalation techniques; Emergency Call/Code; Reported to department leader; Safety Alert Button Activated,1,1,2,0,0.035984170227667,0,14.1,44.25,11,"psychiatric, guardian, abandon",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,3.0,,3.0,Chemical Restraint/Medication administered; De-escalation techniques; EAP - Offered/Employee Assistance Program Information Provided; Emergency Call/Code; Physical Restraints utilized,1,1,2,0,0.035984170227667,0,14.1,44.25,17,"compliance, adherence, lack",0,"patient, staff, security"
,,1.0,0.0,0.0,,,,Safety Alert Button Activated,1,15,2,0,0.5091217343573877,0,0.0,24.35,3,"adherence, compliance, lack",0,"patient, staff, security"
,0.0,0.0,1.0,0.0,1.0,,2.0,Reported to department leader,1,27,0,0,0.9146682178896108,1,0.0,26.85,13,"communication, cooperation, family",0,"patient, staff, security"
,4.0,1.0,9.0,0.0,,1.0,,No Action,1,7,1,0,0.2387574119979709,0,0.0,20.5,12,"understand, factor, trauma",0,"patient, staff, security"
,2.0,1.0,9.0,0.0,,,,No Action,1,27,0,0,0.9146682178896108,1,0.0,26.85,3,"adherence, compliance, lack",0,"patient, staff, security"
,0.0,1.0,0.0,0.0,,,,Other,1,11,5,1,0.3739395731691948,0,2.7,28.450000000000003,7,"agitated, misconduct, willful",0,"patient, staff, security"
,2.0,0.0,0.0,0.0,,,,Other,1,12,6,1,0.407735113467655,0,0.0,29.05,0,"action, resident, patient",0,"patient, staff, security"
,0.0,1.0,1.0,0.0,,,,De-escalation techniques,1,26,6,1,0.8808726775910888,0,0.0,29.1,13,"communication, cooperation, family",0,"patient, staff, security"
,,1.0,0.0,0.0,,,,Law Enforcement involved/notified,1,12,6,1,0.407735113467655,0,0.0,29.05,15,"altered, adherence, compliance",0,"patient, staff, security"
,4.0,1.0,4.0,0.0,,,,No Action,1,21,1,0,0.7118949761122094,0,0.0,11.05,3,"adherence, compliance, lack",0,"patient, staff, security"
,2.0,1.0,0.0,0.0,,,,Other,1,5,6,1,0.1711663314118794,0,0.0,27.1,13,"communication, cooperation, family",0,"patient, staff, security"
,1.0,1.0,0.0,0.0,,0.0,,No Action,1,31,4,0,0.0499915549150003,0,12.9,31.0,9,"compliance, adherence, patient",0,"patient, staff, security"
,2.0,1.0,1.0,0.0,1.0,0.0,2.0,Law Enforcement involved/notified; Reported to department leader,1,5,6,1,0.1711663314118794,0,0.0,27.1,-1,Outliers,0,"patient, staff, security"
6.0,0.0,0.0,0.0,0.0,,,,De-escalation Techniques Utilized; Mechanical Restraint; Notified Security; Physical Hold,10,9,2,0,0.2089453284398689,0,0.5,53.150000000000006,18,"placement, pnmi, residential",5,"verbal, pinching, hair"
2.0,2.0,1.0,6.0,2.0,,,,De-escalation Techniques Utilized; Notified Supervisor,10,9,2,0,0.2089453284398689,0,0.5,53.150000000000006,0,"action, resident, patient",6,"verbal, assault, harassment"
4.0,0.0,0.0,6.0,2.0,,,,Behavioral Expectations Reviewed; De-escalation Techniques Utilized; Notified Supervisor,10,16,2,0,0.4442511075091942,0,0.0,47.75,2,"inpatient, bed, unavailable",0,"patient, staff, security"
4.0,,1.0,1.0,0.0,,,,Called Code Gray; Chemical Restraint; De-escalation Techniques Utilized; Notified Security; Notified Supervisor,11,19,1,0,0.587488527176101,0,0.0,49.45,-1,Outliers,6,"verbal, assault, harassment"
4.0,,1.0,6.0,2.0,,,,De-escalation Techniques Utilized,11,26,1,0,0.8229240029071249,0,6.1,39.05,12,"understand, factor, trauma",6,"verbal, assault, harassment"
4.0,0.0,0.0,6.0,2.0,,,,Chemical Restraint; De-escalation Techniques Utilized; Mechanical Restraint; Notified Clinical Physician Resources; Notified Security; Notified Supervisor; Physical Hold,12,7,5,1,0.1932954651773203,0,0.0,30.9,2,"inpatient, bed, unavailable",5,"verbal, pinching, hair"
4.0,4.0,0.0,6.0,2.0,,,,De-escalation Techniques Utilized,12,15,6,1,0.4629245361159742,0,0.0,26.1,18,"placement, pnmi, residential",5,"verbal, pinching, hair"
4.0,1.0,0.0,1.0,0.0,,,,Behavioral Expectations Reviewed; De-escalation Techniques Utilized; Notified Supervisor,12,17,1,0,0.5303318038500086,0,3.5,50.0,11,"psychiatric, guardian, abandon",5,"verbal, pinching, hair"
4.0,0.0,0.0,6.0,2.0,,,,Behavioral Expectations Reviewed; Chemical Restraint; De-escalation Techniques Utilized; Notified Clinical Physician Resources,12,22,6,1,0.6988499731938015,0,0.0,12.2,6,"housing, homelessness, lack",0,"patient, staff, security"
0.0,0.0,0.0,1.0,0.0,1.0,0.0,,De-escalation Techniques,4,28,6,1,0.6548105851501786,0,2.1,58.8,11,"psychiatric, guardian, abandon",0,"patient, staff, security"
0.0,0.0,1.0,1.0,0.0,0.0,0.0,,De-escalation Techniques,5,10,4,0,0.0632888211689651,0,0.6,49.85,1,"alter, mental, status",0,"patient, staff, security"
0.0,0.0,0.0,0.0,0.0,1.0,0.0,,De-escalation Techniques,5,26,6,1,0.6077663530524636,0,0.4,66.35,1,"alter, mental, status",1,"elderly, confuse, pinching"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,De-escalation Techniques,6,14,4,0,0.2539502017108734,0,10.4,74.55,11,"psychiatric, guardian, abandon",1,"elderly, confuse, pinching"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,De-escalation Techniques,6,21,4,0,0.4918001972855179,0,6.8,74.55000000000001,1,"alter, mental, status",8,"object, throw, break"
0.0,0.0,0.0,1.0,0.0,1.0,1.0,,De-escalation Techniques,7,24,2,0,0.6114194966500213,0,1.7,68.75,1,"alter, mental, status",2,"grab, hair, scratch"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Physical Restraints Used,8,10,5,1,0.18683267204922,0,4.0,77.9,1,"alter, mental, status",0,"patient, staff, security"
0.0,0.0,1.0,1.0,0.0,0.0,1.0,,De-escalation Techniques,9,4,2,0,0.0309649085178826,0,0.0,65.65,11,"psychiatric, guardian, abandon",0,"patient, staff, security"
0.0,0.0,0.0,1.0,0.0,0.0,0.0,,De-escalation Techniques,10,10,3,0,0.2425604397349192,0,0.1,50.75,1,"alter, mental, status",0,"patient, staff, security"
0.0,0.0,0.0,1.0,0.0,1.0,0.0,,De-escalation Techniques,10,10,3,0,0.2425604397349192,0,0.1,50.75,11,"psychiatric, guardian, abandon",0,"patient, staff, security"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Physical Restraints Used,10,24,3,0,0.7131719978719818,0,0.0,60.55,-1,Outliers,2,"grab, hair, scratch"
5.0,0.0,1.0,6.0,2.0,,,,Behavioral Expectations Reviewed; Notified Supervisor,1,7,1,0,0.2387574119979709,0,0.0,20.5,2,"inpatient, bed, unavailable",6,"verbal, assault, harassment"
